Band,Genre,Subgenre,Song Title,Lyrics
The Ocean,Metal,Post-Metal,Astronaut in the Ocean,"[Intro]Astronaut[Chorus]What you know about rollin' down in the deep?When your brain goes numb, you can call that mental freezeWhen these people talk too much, put that shit in slow motion, yeahI feel like an astronaut in the ocean, ayyWhat you know about rollin' down in the deep?When your brain goes numb, you can call that mental freezeWhen these people talk too much, put that shit in slow motion, yeahI feel like an astronaut in the ocean[Verse 1]She say that I'm cool (Damn straight)I'm like, ""Yeah, that's true"" (That's true)I believe in G-O-D (Ayy)Don't believe in T-H-O-TShe keep playing me dumb, uh (Play me)I'ma play her for fun (Uh-huh)Y'all don't really know my mentalLet me give you the picture like stencilFallin' out in a droughtNo flow, rain wasn't pourin' down (Pourin' down)See, that pain was all aroundSee, my mode was kinda loungedDidn't know which, which way to turnFlow was cool, but I still felt burntEnergy up, you can feel my surgeI'ma kill everything like this purge (Ayy)[Bridge]Let's just get this straight for a second, I'ma work (Yuh)Even if I don't get paid for progression, I'ma get it (Uh, get it)Everything that I do is electric (Ayy)I'ma keep it in a motion, keep it movin' like kinetic, ayy (Yeah, yeah, yeah, yeah, yeah)[Verse 2]Put this shit in a frame, better know I don't blameEverything that I say, man, I seen you deflateLet me elevate, this ain't a prankHave you walkin' on a plank, li-li-li-li-likeBoth hands together, God, let me pray (Now let me pray), uhI've been goin' right, right around, call that relay (Masked Wolf)Pass the baton, back and I'm onSwimmin' in the pool, Kendrick Lamar, uh (Ayy)Want a piece of this, a piece of mine, my peace a signCan you please read between the lines?My rhyme's inclined to break your spine (Spine)They say that I'm so fine (Fine)You could never match my grind (True)Please do not, not waste my time (Wolf)[Chorus]What you know about rollin' down in the deep?When your brain goes numb, you can call that mental freezeWhen these people talk too much, put that shit in slow motion, yeahI feel like an astronaut in the ocean, ayyWhat you know about rollin' down in the deep?When your brain goes numb, you can call that mental freezeWhen these people talk too much, put that shit in slow motion, yeahI feel like an astronaut in the ocean"
The Ocean,Metal,Post-Metal,Middle of the Ocean,"[Intro: Drake]YeahI'm in the Missoni room at the ByblosThe boat was rockin' too much on some Aaliyah shitFor realWe goin' from the Vava to Cinquante-Cinq, then back to the VavaIf you know, you know, baby, I don't, I don't know what to tell youYeahAyy[Verse: Drake]LookLong way from Sette MezzoMeet Tommaso and ErnestoShort rigatoni with the pestoThese verses are my manifestoHallways got an echoMe and Smiggz on the loose in the city, you know how the rest goCasual sex, I'm like, ""Fuck a dress code""The first martini is an espressoChill shot glasses with proseccoNiggas so ignorant in our hood, they bе like, ""Why the fuck you makin' techno?""I'm worldwidе and this is just another cargo jet flow, I had to let goLife insurance policies, you niggas 'bout to need the geckoI got some meaner threats, thoughMe, Spider-Man, and Leonardo, I'm back tomorrowI had the chopper to a wedding out in Monaco or Monte CarloI'm losin' track of where we all goI wouldn't trade my life for none of y'alls, it's an embargoFifty-nine bags on the 767, this is heavy cargoYeahFifty-nine bags on the—, ayySwedish jail cell smellin' like some Carby MuskFor your birthday, your boyfriend got a party busBottle signs, club lines, should've come with usWe left that shit in '09 when we was comin' upI mean, these just my suggestions of courseEmRata here fresh off divorceAnd I'm tryna look in her eyes, maybe express my remorseIf she want a rebound with me, I'm down to go get her some boardsI'm here for the moral supportWhippin' the Vespa off of six tequilasBig Benjamins like the Pittsburgh SteelersDrake, you got itRobert Kraft sent the jet for us, that shit was patrioticYou would think we live in Baltimore, the way they ravin' 'bout the latest productTeachin' niggas how to mind they business, and my latest stuffMight be the only teacher that gets paid enoughThat's why I'm in Hyde Park buyin' like half of HarrodsYou niggas are too concerned with makin' sure y'all outfits gon' match in ParisIf we don't like you, you payin' tax and tariffsCome to the 6 and I'm like the actin' sheriff, deputyFirst got to America, niggas wouldn't check for meNo chance the kid'll make it here like vasectomyThey underestimated my trajectoryBut now they gotta pay that shit direct to meI send the label bills, bills, bills like the other two women standing next to Bey, that shit was just—Independent women is lovin' the new appearanceMatter of time before I go net a Bey like a ParisLike, ""Honey, you gotta know that I never wore Mike Amiris or never hopped in a Urus""I got my head in the clouds, I'm seriousThe lyrics begin to reveal themselves over time periodsPromise you'll get that shit when the sky clearsThis shit designed for divine earsMy favorite two words from you white boys is, ""Sign here""And then comes the sound of glass clinkin' from a wine cheersSwear I'm pocket checkin' y'all for five yearsAnd then we 'bout to kick this shit in high gearEight karats like vegetarians, nigga, the earrings are droopyContract Lord of the Rings, think it's a script for the movieShout out TVGUCCI, my cousin is spookyI swear you don't even mean what y'all say like y'all dubbin' a movieSidebar, Serena, your husband a groupieHe claim we don't got a problem butNo, boo, it is like you comin' for sushiWe might pop up on 'em at will like SuzukiKawasaki, sushi, saké, the money grow on trees like shiitakeThey tried to get spicy with me, so I wonder how they gon' stop meI'm really on a roll like hamachiThe fuck would y'all really do without me?For your birthday, your man got a table at HibachiLast time I ate there, Wayne was doin' numbers off the cup like YahtzeeAnd Paris Hilton was steady duckin' the paparazziQuavo might've sent me a song that he called ""Versace""I really can't remember it properlyAll I know is that God got me, I'm sittin' on large propertiesTreat me like a newborn, Lucian not droppin' meI'm goin' Pink Floyd, you niggas cannot rock with meShe could be givin' me head and somehow you not toppin' meNiggas see the 6ix God pass, they high-fivin' meNeed to be high-sixin' meSwear niggas highkey sick of meThey wifey on my head 'cause I vibe differentlyFeel like an AMBER Alert the way that I can take her to the mall and she find TiffanyI'm like a cup holder the way that these dimes stick to meThey should've been in the fountain based on what y'all wishin' me[Outro: Birdman]Know what I'm sayin'?YeahMillion-dollar spot (Brr, brr)That's how motherfuckers in CMB play itMiddle of the ocean (Blatt)Just like that (Shine, shine)All dark fresh green waterLand that thingWith 'bout a hundred hoesWe up and we livin' like that, boyFresh fly fish like, you understand me, like, real G shitYou hear me? A neighborhood superstarIt's bigger than anythingYou know, we start from the bottom, then we come to the topGet to the top and we stay up thereYou hear me? (Ball, ball, ball, ball, ball)We look down and we'll be down, but we stayin' upAnd we rise up, we stay on 'em, you heard me? (Ball, ball, ball, ball, ball)Big Florida water, big water oceanOn that type of timeYou understand me?Rich nigga, rich life, you understand me?Come from the bottom, but we come from the bottom (Rich life)But we understand the bottom 'cause we come from itAnd we live with it (You understand?)Go to our grave 'bout this here, boy (Yeah, yeah, yeah)"
The Ocean,Metal,Post-Metal,The Ocean,"[Verse 1: Shy Martin]You can be my guiding lightKeep me company in the nightThat's all I need, all I wantIs for you to stay a little longer nowWith arms around me, like a borderLike the air I breathe, I let you inKeep me warm underneath my skinCause I'm[Chorus: Shy Martin]Giving in to your touchI can never get enoughDiving deep into the ocean[Drop: Shy Martin]OceanOceanOcean[Verse 2: Shy Martin]You can be my safety zoneSomewhere I can go when I feel aloneThat's all I need, all I wantIs to stay a little longer nowArms around me like a borderLike an endless streamYou take me inTo a place that I've never beenNow I'm[Chorus: Shy Martin]Giving in to your touchI will never get enoughDiving deep into the ocean[Drop: Shy Martin]OceanOceanOcean"
The Ocean,Metal,Post-Metal,A Drop In The Ocean,"[Chorus]A drop in the oceanA change in the weatherI was praying that you and me might end up togetherIt's like wishing for rain as I stand in the desertBut I'm holding you closer than most cause you are my heaven[Verse 1]I don't wanna waste the weekendIf you don't love me pretendA few more hours then it's time to goAs my train rolls down the east coast I wonder how you keep warmIt's too late to cryToo broken to move on[Pre-Chorus]And still I can't let you beMost nights I hardly sleepDon't take what you don't need from me[Chorus]A drop in the oceanA change in the weatherI was praying that you and me might end up togetherIt's like wishing for rain as I stand in the desertBut I'm holding you closer than most cause you are my heaven[Verse 2]Misplaced trust and old friendsNever counting regretsBy the grace of God I do not rest at allNew England as the leaves changeThe last excuse that I'll claimI was a boy who loved a woman like a little girl[Pre-Chorus]And still I can't let you beMost nights I hardly sleepDon't take what you don't need from me[Chorus]A drop in the oceanA change in the weatherI was praying that you and me might end up togetherIt's like wishing for rain as I stand in the desertBut I'm holding you closer than most cause you are my[Bridge]Heaven doesn't seem far away anymoreNo, noHeaven doesn't seem far awayHeaven doesn't seem far away anymoreNo, noHeaven doesn't seem far awayOh, oh[Chorus]A drop in the oceanA change in the weatherI was praying that you and me might end up togetherIt's like wishing for rain as I stand in the desertBut I'm holding you closer than most cause you are my heaven"
The Ocean,Metal,Post-Metal,I Sat by the Ocean,"[Verse 1]I sat by the oceanAnd drank a potion, baby, to erase youFace down in the boulevard, yet I couldn't face youThere ain't no use in cryin'It doesn't change anything, so, baby, what good does it do?Your friends, they all sympathize, maybe I don't need them to[Chorus]Imagined I'd be your one and onlyInstead, I'm the lonely oneYou, me, and a lieSilence is closer, we're passing ships in the night[Verse 2]There's nowhere to run awaySaid, ""Boy, if you want love, you'll have to go and find it with someone newDo you know who you really are, are you sure it's really you?""Lies are a funny thingThey slip through your fingertips because they never happened to youTime wounds all the heals as we fade out of view[Chorus]Imagined I'd be your one and onlyInstead I'm the lonely oneYou, me, and a lieSilence is closer, we're passing ships in the nightYou, me, and a lieSilence is closer, we're passing ships in the nightInto the light, left with nowhere to hide[Outro]Closer and closer, we're crashing ships in the night"
The Ocean,Metal,Post-Metal,A Death in the Ocean Would Be So Beautiful,"[Intro: Steve Ritchie]Finish him![Verse 1: TONY WITH THE TOMMY]Percocets and the codeine, got me floatingOpiates, I’m a junkieFuck the money3rd Ward in the dope house, keep a closed mouthIn the ghetto, bitch, I got cloutNever seen droughtsHit the route where the felons lurkTony's in the dirt, findin' workGot my twenty shirts, tell the homie, ""Fuck your turf""Triple six, don’t make me manifestBulletproof, the vestLucifer done made me promises, and that’s an honest threat[Verse 2: LORD OF LONELINESS]Oozing feeling Gucci when them pills slide down my throatLoosely take a couple, feelin' woozy how I copeBurning wax, but ain't no candlesI can't handle what I knowWhat I don't know, I will try and probably use until I croakI done fucked all of these bitchesI don't trust them, so I don't fuck a hoPussy's just another hole that I crawl in and out ofSlit my throat, I'll die inside of a bitchI be that downward spiral-looking motherfucker tryna aim a rifle911, don't fucking dial"
The Ocean,Metal,Post-Metal,Bones in the Ocean,"[Verse 1]Oh, I bid farewell to the port and the landAnd I paddle away from Brave England's white sandsTo search for my long ago forgotten friendsTo search for the place I hear all sailors end[Chorus 1]As the souls of the dead fill the space of my mindI’ll search without sleeping till peace I can findI fear not the weather, I fear not the seaI remember the fallen, do they think of me?When their bones in the ocean forever will be[Verse 2]Plot a course to the night, to a place I once knewTo a place where my hope died along with my crewSo I swallow my grief and face life's final testTo find promise of peace and the solace of rest[Chorus 2]As the souls of the dead fill the space of my earsTheir laughter like children, their beckoning cheersMy heart longs to join them, sing songs of the seaI remember the fallen, do they think of me?When their bones in the ocean forever will be[Verse 3]When at last before my ghostly shipmates I standI shed a small tear for my home upon landThough their eyes speak of deaths filled with struggle and strifeTheir smiles below say I don't owe them my life[Chorus 3]As the souls of the dead fill the space of my eyesAnd my boat listed over and tried to capsizeI’m this far from drowning, this far from the seaI remember the living, do they think of me?When my bones in the ocean forever will be[Verse 4]Now that I'm staring down at the darkest abyssI'm not sure what I want, but I don't think it's thisAs my comrades call to stand fast and forge onI make sail for the dawn till the darkness has gone[Chorus 4]As the souls of the dead live fore'er in my mindAs I live all the years that they left me behindI'll stay on the shore but still gaze at the seaI remember the fallen and they think of meFor our souls in the ocean together will be[Outro]I remember the fallen and they think of meFor our souls in the ocean together will be"
The Ocean,Metal,Post-Metal,The Ocean,"[Intro: John Bonham]""We've done four already, but now we're steadyAnd then they went: One, two, three, four""[Verse 1]Singing in the sunshine, laughing in the rainHitting on the moonshine, rocking in the grainGot no time to pack my bags, my foot's outside the doorI got a date, I can't be late, for the high hopes hailla ballOh hoOh-oh yeah[Verse 2]Singing to an ocean, I can hear the ocean's roar (Ooh)Play for free and play for me, and play a whole lot more, more (Ooh)Singing 'bout good things and the sun that lights the day (Ooh)I used to sing on the mountains, has the ocean lost its way?[Bridge]I don't knowOh-oh yeah[Guitar solo]Ooh yeah[Interlude]Na nana na na na na na na na na na na na naNa nana na na na na na na na na na na na naNa nana na na na na na na na na na na na naNa nana na na na na na na na na na na na na[Verse 3]Sitting 'round, singin' songs till the night turns into day (Ooh)Used to sing on the mountains, but the mountains washed away(Ooh)Now I'm singin' all my songs to the girl who won my heartShe is only three years old and it's a real fine way to start[Bridge]Oh yeahI sure is fineI blow my mindWhen the tears are going downYeah, yeah, yeah[Outro][Ad libs]Oh, soOh, soOh, so good"
The Ocean,Metal,Post-Metal,Deeper Than the Ocean,"[spoken intro][Hook]I put spikes around my jacket and I'm strapped up with the ratchetI'm chasin' after paper, I became a savageMy nigga set my nigga up, the game is full of madnessSometimes I wanna get inside the Escalade and crash itMy pain runnin' deeper than the oceanMy pain runnin' deeper than the oceanMy pain runnin' deeper than the oceanPain runnin' deeper than the ocean[Verse 1]Leather jackets, no motorcycleI'm spiked up like a bad drink9 to 3, that good supremeWith all the stress to blow a gas tankI work hard and it came outI turnt up and turnt ya bitch outThen I went from dead broke to layin' up in a penthouseThere are no secrets when you leakin'I woke up this evenin'And I seen a demonI'm on that pure codeine andTryna clear my thoughtsNiggas mourn for my painAll they see is fame and what it bringI paid dues, graduated from finesse schoolI showed and proved, I never loseI'm too smart, I should've went to HarvardDrinking out the bottle, holdin' my revolver[Hook]I put spikes around my jacket and I'm strapped up with the ratchetI'm chasin' after paper, I became a savageMy nigga set my nigga up, the game is full of madnessSometimes I wanna get inside the Escalade and crash itMy pain runnin' deeper than the oceanMy pain runnin' deeper than the oceanMy pain runnin' deeper than the oceanPain runnin' deeper than the ocean[Verse 2]Takin' three drugs at one time, duckin' one timeCan you niggas stop hating on Future for one time?I commit a million crimesThat ain't enough for youI'mma sell a million rhymesAll that shit I been throughI was grindin' hardNiggas tried to hold me backThey ain't wanna see me with the plugThey ain't wanna see with the sackI got itIt worked outI kept loyalI set standardsNow I'm royalNiggas tried to take some paperNow he gotta take his lifeTill we get the screamingI can't sleep rightNiggas'll put a hit on your headNow you walkin' around with a priceNigga ain't make it to see itIm gon' be alright[Hook]I put spikes around my jacket and I'm strapped up with the ratchetI'm chasin' after paper, I became a savageMy nigga set my nigga up, the game is full of madnessSometimes I wanna get inside the Escalade and crash itMy pain runnin' deeper than the oceanMy pain runnin' deeper than the oceanMy pain runnin' deeper than the oceanPain runnin' deeper than the ocean"
Rosetta,Metal,Post-Metal,Rosetta Stoned,"[Intro]Alrighty, thenPicture this if you will[Verse 1]10 to 2 AM, X, Yogi DMT, and a box of Krispy KremesIn my ""need to know"" pose, just outside of Area 51Contemplating the whole ""chosen people"" thingyWhen just then a flaming stealth banana split the skyLike one would hope but never really expect to see in a place like thisCutting right angle donuts on a dimeAnd stopping right at my BirkenstocksAnd me yelping, ""holy fucking shit""Holy fucking shitHoly fucking shitHoly fucking shitHoly fucking shitHoly fucking shitHoly fucking shit[Verse 2]Then the X-File beingLooking like some kind of blue-green Jackie ChanWith Isabella Rossellini lips, and breath that reeked ofVanilla Chig ChampaDid a slow-mo Matrix descentOutta the butt end of the banana vesselAnd hovered above my bug-eyes, my gaping jawAnd my sweaty L. Ron Hubbard upper lipAnd all I could think was""I hope Uncle Martin here doesn't noticeThat I pissed my fuckin' pants""[Verse 3]So light in his way, like an apparition, thatHe had me crying out""Fuck me, it's gotta beThe Deadhead ChemistryThe blotter got right on top of meGot me seein' E-motherfuckin'-T""[Verse 4]And after calming me downWith some orange slicesAnd some fetal spooningE.T. revealed to me his singular purposeHe said, ""You are the chosen oneThe one who will deliver the messageA message of hope for those who choose to hear itAnd a warning for those who do not""Me, the chosen oneThey chose meAnd I didn't even graduate from fuckin' high school[Refrain]You'd betterYou'd betterYou'd betterYou'd better listen[Verse 5]Then he looked right through meWith somniferous almond eyesDon't even know what that meansMust remember to write it downThis is so realLike the time Dave floated awaySee, my heart is pounding'Cause this shit never happens to me[Verse 6]I can't breathe right nowIt was so realLike I woke up in WonderlandAll sorta terrifyingI don't wanna be all aloneWhile I tell this storyAnd can anyone tell me whyYou all sound like Peanuts parents?Will I ever be coming down?This is so realFinally, it's my lucky daySee, my heart is racing'Cause this shit never happens to me[Verse 7]I can't breathe right nowYou believe me, don't you?Please believe what I've just saidSee the Dead ain't touringAnd this wasn't all in my headSee, they took me by the handAnd invited me right inThen they showed me somethingI don't even know where to begin[Chorus]Strapped down to my bedFeet cold and eyes redI'm out of my headAm I alive? Am I dead?Can't remember what they saidGod damn, shit the bed[Bridge]Overwhelmed as one would be, placed in my positionSuch a heavy burden now to be the oneBorn to bear and bring to all the details of our endingTo write it down for all the world to seeBut I forgot my penShit the bed againTypical[Chorus]Strapped down to my bedFeet cold and eyes redI'm out of my headAm I alive? Am I dead?Sunkist and SudafedGyroscopes and infraredWon't help, I'm brain deadCan't remember what they saidGod damn, shit the bed[Verse 8]I can't remember what they said to meCan't remember what they said to make me out to be the heroCan't remember what they saidBob help meCan't remember what they said[Outro]Don't know, won't knowDon't know, won't knowDon't know, won't knowDon't know, won't knowDon't know, won't knowDon't know, won't knowDon't know, won't knowDon't know, won't knowDon't know, won't knowDon't know, won't knowDon't know, won't knowDon't know, won't knowGod damn, shit the bed"
Rosetta,Metal,Post-Metal,This Train,"This train is a clean train, you know, this trainThis train is a clean train, I said, this trainThis train is a clean train, everybody riding in Jesus' nameThis train is a clean train, I said, this trainThis train has left the station, you know, this trainThis train has left the station, I said, this trainThis train has left the station and this train takes on every nation'Cause this train is a clean train, I said, this trainIt's the prettiest train I ever have seen, this trainIt's the prettiest train I ever have seen, oh, this trainIt's the prettiest train I ever have seenBut if you want to ride it, you better get redeemed'Cause this train is a clean train, I said, this trainHey, this train is bound for glory, this trainThis train is bound for glory, I said, this trainHey, this train is bound for glory, everybody riding her must be holy'Cause this train is a clean train, I said, this trainHey, this train don't pull no jokers, I said, this trainThis train don't pull no jokers, ah, ah, this trainHey, this train don't pull no jokersNo tobacco chewers and no cigar smokers'Cause this train is a clean train, I said, this trainThis train is a clean train, I said, this trainThis train is a clean train, I said, this trainThis train is a clean train, everybody's riding in Jesus' name'Cause this train is a clean train, I said, this trainHey, this train is a clean train, I said, this train"
Rosetta,Metal,Post-Metal,A Little Green Rosetta,"[Intro: Central Scrutinizer]This is the Central ScrutinizerAs you can see, music can get you pretty fucked upTake a tip from Joe, do like he didHock your imaginary guitar and get a good jobJoe did, and he's a happy guy nowOn the day shift at the Utility Muffin Research KitchenArrogantly twisting the sterile canvas snootOf a fully-charged icing anointment utensilAnd every time a nice little muffin comes by on the beltHe poots forthAnd if this doesn't convince you that music causes big troubleThen maybe I should turn off my plastic megaphoneAnd sing the last song on the album in my regular voice[Refrain]A-hem! Heh hehA little green rosettaA little green rosettaA little green rosettaA little green rosettaYou'll make a muffin bettaWith a green rosettaA little green rosettaA tiny green rosettaA green rosettaA little green rosettaA little green rosettaA tiny green rosettaYou'll make a muffin really bettaIt's bettaIt's really getting bettaIt's betta, it's bettaWith a green rosettaSetta, settaAnd a green rositti, tooGreen rosittiA little green rosittiIt's really, really meatyThe little green rosittiMake a muffin really bettaIt's betta(Hey, really out there . . . that was really good)It's really getting bettaIt's betta, it's bettaWith a green rosettaSetta, setta(Good God, give the drummer some)Green rosettaA little green rosettaA little green rosettaA little green rosetta(Setta, setta, settaSetta, setta, settaSetta, setta, setta, setta, setta . . .)(Make a muffin, make a muffin, make a muffin)Betta(Make a muffin betta, make a muffin betta)With a green rosetta(Make a muffin betta, make a muffin betta)A little green rosettaA little green rosetta(You'll make a muffin betta)A little green rosetta(With a green rosetta)A little green rosetta(You'll make a muffin betta)A little green rosettaGood God! You're really jammin'!Now the Reggae version, heyFor the People in the Third WorldWe haven't forgotten anybody on this songFor all of you French peopleWho think that you're outta sightAnd for the people in SpainWho think the French people are where it's atAnd for the people in MongoliaWho always wanted to go to Spain for a vacationAnd for those of you in TaiwanWho got chumpedThis chorus is for you(Rang Tang Ding Dong, I am the Japanese SandmanTake eight)A green rosetta(A green rosettaGreen rosettaA little green rosetta)A green rosetta(Against the Reggae beat, thoughNo, it's still Reggae, but it's all backwards, okay)A green rosetta(A little green rosetta)A green rosetta(A little green rosettaA little green rosetta)You'll make a muffin bettaLittle green rosettaYou'll make a muffin bettaLittle green rosettaYou'll make a muffin bettaLittle green rosettaLittle green rosettaLittle green rosettaA little green rosettaNow you see, some places in the Third WorldIt might be difficult to dance to thisBecause the kerosene record playerIs not a very efficient deviceAnd a lot of times they run out ofThey run out of spunk right in the middle of the chorusCausing the song to sound like thisA little green rosetta.......................However we continue in spite of the factThat the fuel may be low on your record playerWe suggest that in places in the Fourth WorldWhere things are really toughThat you keep the record player goingBy rubbing two sticks togetherAnd if all else fails, throw the record awayBuild your own green rosettaTry this recipe:We'll start with a lump of grassThe grass bone connected to the ankle boneThe knee bone connected to the wishboneAnd then everybody moves to New YorkAnd goes to a party with Warren. Hey!And we've flown in, at great expense(triple scale, no less, ladies and gentlemen)Steve Gadd's cloneTo play the out-chorus on this songHe's really outasite, in spite of the factThat the click track is totally irrelevantTo what he's doing right nowI'm listening to the clickYes I'm suffering with the click track right nowThis guy is totally out of sync with it, but what the fuckEd Mann will call him up later, show him the sign. Okay, Vinnie, where is five?They're pretty good musiciansThey're pretty good musiciansThey're pretty good musicians(The singer's not too good butThe musicians they're pretty good)They're pretty good musiciansThey're pretty good musiciansThey're pretty good musiciansThey're pretty good musiciansBut it don't make no differenceIf they're good musiciansBecause anybody who would buy this recordDoesn't give a fuck if there's good musiciansOn itBecause this is a stupid songAND THAT'S THE WAY I LIKE ITA little green rosettaHey! A little green rosettaA little green rosettaA little green rosettaYou make a muffin bettaWith a green rosettaA little green rosettaRosetta, rosetta, rosettaRosetta . . . rosettaZetta!"
Rosetta,Metal,Post-Metal,Didn’t It Rain,Didn't it rain childrenTalk about rain oh my LordDidn't it fall didn't it fallDidn't it fall my Lord didn't it rainDidn't it rain childrenTalk about rain oh my LordDidn't it fall didn't it fallDidn't it fll my Lord didn't it rainOh it rained forty daysAnd it rained forty nightsThere was no land no where in sightGod send the angel to spread the newsHe haste his wings and away he flewTo the East to the WestTo the North to the SouthAll day all night how it rained how it rainedDidn't it rain childrenTalk about rain oh my LordDidn't it fall didn't it fallDidn't it fall my Lord didn't it rainSome at the window some at the doorSome said Noah can't you take a little moreNo no said Noah no no my friendsThe nature got to keep you can't get inI told you I told you a long time agoYou wouldn't hear me you disobey meLord send the angel a warning to youIt began to rain and now you are throughWell it rained forty daysForty nights without stoppingNoah was gladWhen the rain stopped droppingKnock at the window knock at the doorCome on brother NoahCan't you take any moreNo no my brothers you are full of sinGod has the key you can't get inWould you listen how it rainedDidn't it rain childrenTalk about rain oh my LordDidn't it fall didn't it fallDidn't it fall my Lord didn't it rainDidn't it rain childrenTalk about rain oh my LordDidn't it fall didn't it fallDidn't it fall my Lord didn't it rain
Rosetta,Metal,Post-Metal,Up Above My Head There’s Music in the Air,"Up above my head(Up above my head)I hear music in the air(I hear music in the air)Up above my head(Up above my head)You know I hear music in the air(I hear music in the air)Up above my head(Up above my head)I hear music in the air(I hear music in the air)I really do believe(Yeah) I really do believeThere is a Heaven somewhere(There's a Heaven somewhere)Up above my head(Up above my head)I see, see trouble in the air(I see trouble in the air)Up above my head(Up above my head)I see trouble in the air(I see troubles in the air)Up above my head(Up above my head)I see trouble in the air(I see trouble in the air)I really do believe(I really do believe)You know, I really do believe(I really do believe)There is a Heaven somewhere(Up above my head)There is a Heaven somewhereUp above my head(Up above my head)I hear music in the air(I hear music in the air)Up above my head(Up above my head)I hear music in the air(I hear music in the air)Up above my head(Up above my head)I hear music in the air(I hear music in the air)I really do believe(I really do believe)I really do believe(I really do believe)There's a Heaven somewhere(There's a Heaven somewhere)Up above my head(Up above my head)I hear music in the air(I hear music in the air)Up above my head(Up above my head)I hear music in the air(I hear music in the air)Up above my head(Up above my head)I hear music in the air, music in the air(I hear music in the air)I really do believe(I really do believe)I really do believe(I really do believe)There is a Heaven somewhere(There's a Heaven somewhere)Heaven somewhere(Heaven somewhere)"
Rosetta,Metal,Post-Metal,"Oh, When I Come to the End of My Journey","If when you giveThe best of your serviceTelling the worldThat your Savior has comeBe not dismayedWhen men won't believe youHe'll understand, oh yes, He willAnd say, oh yes, ""Well done""Oh, when I comeTo the end of my journeyWeary of lifeAnd the battle is wonCarrying the staffAnd the cross of redemptionHe'll understand, oh yesAnd say ""Well done""Carrying the staffAnd the cross of redemptionHe'll understand, oh yesAnd say, mm-hmm, ""Well done"""
Rosetta,Metal,Post-Metal,That’s All,"I'm gonna tell you the natural factsThat the man don't understand the good book right and that's allThat's allYou know what?We got to have more loveMore understanding everyday of our livesAnd that's allYeahWhen you see folks jump from this or thatThey don't know they don't know where the devil's atThat's allThat's allThey got to have more love, more understandingEveryday of their lives I tell ya that's allListen, people fighting one anotherAnd think they're doing swellAnd all they want is your moneyAnd you can go to heeeeyyyyyThat's allThat's allYa'll got to have religion, yeah, I tell ya that's allNow you can go to the collegeGo to the schoolsHave a good religion he use for educated bluesThat's allYeah, that's allHe got to have more love, more understandingEveryday of our lives and that's all"
Rosetta,Metal,Post-Metal,Strange Things Happening Every Day,"Oh, we hear church people sayThey are in this holy wayThere are strange things happening every dayOn that last great judgment dayWhen they drive them all awayThere are strange things happening every dayEvery day(Every day)Every day(Every day)There are strange things happening every dayEvery day(Every day)Every day(Every day)There are strange things happening every dayIf you want to view the climbYou must learn to quit your lyin'There are strange things happening every dayIf you hew right to the lineYou can live right all the timeThere are strange things happening every dayEvery day(Every day)Every day(Every day)There are strange things happening every dayEvery day(Every day)Every day(Every day)There are strange things happening every dayJesus is the holy lifeTurning darkness into lightThere are strange things happening every dayHe gave the blind man sightThen he praised Him with all his mightThere are strange things happening every dayEvery day(Every day)Every day(Every day)There are strange things happening every dayEvery day(Every day)Every day(Every day)There are strange things happening every day"
Rosetta,Metal,Post-Metal,Beams of Heaven,"Beams of heaven, as I goYes, through this old wilderness down here below, oh yesLord guide my feet [?] in peaceful ways, please my [?]You turn my midnight, yes my midnight, thank God, into dayYes, when in the darkness, Lord, when in the darknessI will go, yes, I will goFaith always sees, faith always sees a star of hopeYes, a star of hope[?] soon from all, soon from all life, grief, and dangerOh, life, grief, and dangerDon't you know, I shall be free, I shall, I shall be free, LordThank my God, some sweet dayYes, I, I do not knowLord, Lord I do not know, just how long, how long it will beNo no no no no no no, how long it will be[?] what the future, woah, what the future just holds for meYeah, the future holds for meThis is one thing I do know, you know this is one thing I do knowThat if my Jesus, he will only lead me, Jesus will lead meI shall get home, I shall get home LordThank my God, you know, some sweet day"
