Band,Genre,Subgenre,Song Title,Lyrics
Cult of Luna,Metal,Post-Metal,Cygnus,"Can you see what’s following you It has a mind of its own Steps so quiet you can’t hear it A parasite without a home It’s got a smile, but you don’t trust it Concrete reasons unknown Put it behind you in the space of your day A parasite without a home Leave her to sing her withered songs In tunnels painted like the dawn Bring me, the echo till it’s gone Nothing escapes this hold Desperate against the cold Its flesh made out of stardust Iron oxide into rust To write a letter to the night This songless, sightless, silent giant This feeble plea A speck of dust A drop of sea It’s locked in you and me Rip it out and feel it’s heat Forget the way things seem to be;Meaningless to the one and only Leave her to sing her withered songs In tunnels painted like the dawn Bring me, the echo till it’s gone Nothing escapes this hold Desperate against the cold Its flesh made out of stardust Iron oxide into rust It’s got a smile, but you don’t trust it Concrete reasons unknown Put it behind you in the space of your day A parasite without a home And she’ll be standing strong Her hair is lost in storm Open your mouth And let air rush in To get a sense of her form But if the audience is imminent And if your parasites come home Remember the old adage:Deep roots are not reached by frost Leave her to sing her withered songs In tunnels painted like the dawn To write a letter to the night This sightless, songless, silent giant"
Cult of Luna,Metal,Post-Metal,A Greater Call,"We leave Upward, toward new dreams A new hope, an odyssey Underneath The world left behind is dying As we escape gravity Closing my eyes And I embrace darkness The stars will not guide us But their light will show us the way We are not conquerors We float with the tide No room for fear A greater call A sacrifice for the benefit of all With the sun at our backs We heed and we bleed This is the first step To reach the infinite What lies ahead is unknown It’s a quest for survival Past all known frontiers"
Cult of Luna,Metal,Post-Metal,Chevron,"Reason has left with someone else Listen close, then, shift it to the shelf It smells like rain is coming soon A muffled sound of thunder startles you, too Batten down The wandering winter snow that falls Like lonely little diamonds heading home to find Instead of something — nothing Not a single soul Swaybacks make their way around the room When all your dreams are falling through She’ll say “I told you so”Light, bright Shut Down Night The Beast has come to gloat Smug and listless, is what this is Lie low till it’s done Your hackles are raised It stories held back hate And speaks to all the wrong that’s come and gone Said and done It’s so lovely the way your skin has raised To seed and back again Swaybacks make their way around the room While you talk too high the list goes on and on and on With no click three times to send you spinning home And swaybacks make their way around the room Light, Bright Shut Down Night The Beast has come to gloat Smug and listless, is what this is Lie low till it’s done Your hackles are raised It stories held back hate And speaks to all the wrong that’s come and gone Said and done And now you see not blue, but red A toothless shift to dark again I told you so — she said A perfect thing that changed your guard A turnaround that speaks in scars I told you so It said She said It said"
Cult of Luna,Metal,Post-Metal,A Dawn to Fear,[Verse 1]A dawn to fear Feet  so cold and heavy The  rift divides Separates light from dark[Verse 2]A dawn to fear Fists  raised in defiance The  morning breaks Callous like a wave[Verse 3]A  dawn to fear Clouds dissolve To spite the end To give praise We  are all her kin[Bridge]The skyline marks a border To what never will return Rage keeps the fire burning The blood seals our bound[Outro]A dawn to fear Cling on to the night A dawn to fear A dawn to fear Cling on to the night A dawn to fear A dawn to fear A dawn to fear
Cult of Luna,Metal,Post-Metal,"Dark City, Dead Man","When the streetlights fade. Warm rain like judgement descends Their voice numbs me. Speaking words in a dead tongue I have walked a road that lead me back to you From a window our glances met. My true colours I cannot hide The landscape has changed. You don't recognise me These pictures slowly fade. Memories wither, they are all gone Further down the steps get steeper. You haunt me in my dreams I let go and fall deeper. This will be the end of me"
Cult of Luna,Metal,Post-Metal,The Silent Man,[Verse 1]Silence came crawling There is a man at the door In the absence of light We merge with our shadows[Chorus]Rise and ride my friend Together we’ll bring on the end[Verse 2]The water seems darker A scent of fear is in the air Eyes in every corner Movements everywhere[Verse 3]Heavy is the burden Clouds roll in to rectify Step by step we falter And all good things must die[Verse 4]The door can’t withstand his voice With heavy strides he enter Deliverance at last He speaks words from the dead[Chorus]Rise and ride my friend Together we’ll bring on the end Rise and ride my friend Together we’ll bring on the end We’ll bring on the end[Outro]“In dreams I see what's coming Wolves in man’s clothing There is no escape for the meek The ground beneath them is eroding.”
Cult of Luna,Metal,Post-Metal,The Fall,Rise from your grave Bow  to her name Every  single word she speaks is golden One drop of all nights I have wandered Could fill your empty void Close  that shallow gap The  pain is a rebirth Leave your empty skin to rot Long  have you waited The steps behind you decay into nothing At the edge of your memory A being that ceased to be Rise  from your grave Bow to her name At the edge of your memory A being that ceased to be Rise from your grave Bow to her name In the fall came the rain Flooded the fields Cleansed what remained With new eyes she appears But I am no longer here
Cult of Luna,Metal,Post-Metal,Finland,These things moved me when I turned my back Now I return with open hands I found light that lead me to the shrine Where children sang and pilgrims mourned I was lost but not alone From a distance they come alive Sleepwalking across the plains No answers were found here Seeking shelter in her embrace Down on sore knees Erase and begin Under my eyelids Come forth light
Cult of Luna,Metal,Post-Metal,Lights on the Hill,"This land owns him It  speaks through his bones Deeper  cuts than any man could endure Time is not his ally Like water hollows out stone Anger  sparks the will to see the world burn A  pariah with a heavy heart His vision is long gone An  outcast doomed to wander alone Under a pine his rage dances on From afar, just a light on the hill Until his hate rains down on them An  answer summoned from all his might Balls of fire and lightning that strikes Death cannot break their bond"
Russian Circles,Metal,Post-Metal,Memorial,[Verse: Chelsea Wolfe]I cannot say what years have come and gone I only know the silence - it breathed on and in What sang in me sings no more Where stood a wild heart stirred no more There stood wild heart And I have been slain Head full of ghosts tonight Have I gone insane?Was it wrong to go down To want you to stay?Head full of ghosts tonight Have I gone insane?
Russian Circles,Metal,Post-Metal,Praise Be Man,"[Verse 1: Brian Cook]Praise be man He lives in gold Take me, your soul To mountains Slow gaze upon the sea, the Four walls are bleeding empty[Verse 2: Brian Cook]Praise your steel soul Taste the tail and fire Tread on with me, tomorrow Through time gaze on Water down the treasure You won't get it all until fall You're scared"
Mastodon,Metal,Post-Metal,Blood and Thunder,"[Verse 1: Troy Sanders]I think that someone is trying to kill me Infecting my blood and destroying my mind No man of the flesh could ever stop me The fight for this fish is a fight to the death[Chorus]White whale Holy grail White whale Holy grail[Verse 2: Troy Sanders]What remorseless emperor commands me?I no longer govern my soul I am completely immersed in darkness As I turn my body away from the sun[Chorus]White whale Holy grail White whale Holy grail[Instrumental Break][Bridge: Neil Fallon]Split your lungs with blood and thunder When you see the white whale Break your backs and crack your oars, men If you wish to prevail This ivory leg is what propels me Harpoons thrust in the sky Aim directly for his crooked brow And look him straight in the eye[Chorus]White whale Holy grail White whale Holy grail"
Mastodon,Metal,Post-Metal,Oblivion,"[Instrumental Intro 00:00-00:59][Verse 1: Brann Dailor]I flew beyond the sun before it was time Burning all the gold that held me inside my shell Waiting for you to pull me back in I almost had the world in my sight[Pre-Chorus: Troy Sanders]Lost love, bright eyes fading Faster than stars falling How can I tell you that I've failed?Tell you I failed[Chorus: Brent Hinds]Falling from grace 'cause I've been away too long Leaving you behind with my lonesome song Now I'm lost in oblivion[Verse 2: Brann Dailor]I tried to burrow a hole into the ground Breaking all the fingers and the nails from my hands The eyes of a child see no wrong Ignorant bliss, impending doom[Pre-Chorus: Troy Sanders]Lost love, bright eyes fading Faster than stars falling How can I tell you that I've failed?Tell you I failed[Chorus: Brent Hinds]Falling from grace 'cause I've been away too long Leaving you behind with my lonesome song Now I'm lost Falling from grace 'cause I've been away too long Leaving you behind with my lonesome song Now I'm lost in oblivion[Solo: Brent Hinds][Chorus: Brent Hinds]Falling from grace 'cause I've been away too long Leaving you behind with my lonesome song Now I'm lost Falling from grace 'cause I've been away too long Leaving you behind with my lonesome song Now I'm lost in oblivion[Outro: Brent Hinds]In oblivion In oblivion"
Mastodon,Metal,Post-Metal,Toe to Toes,"I have seen this once before I have felt these colors I have known you for so long When we ran in circles For our sake I will wait for you I walk alone, into the darkness I came toe to toe and face to face with the beast He knew me by my name, it was surprising And he knew everything about me that I despised I have seen this once before I have felt these colors I have known you for so long When we ran in circles He had gold and he had silver He had all the women and wine that you'd ever need Just one thing, a prick of your finger Spell your name in the sand and do it with your own blood Bitten by the fangs of circumstance Outward light a reflection We are all equal Underneath the slab of material Mutable ways of my fortune Bitten by my fangs Gave me a smile, gave me a whisper Lay me down in linens to watch me sleep I played the fool I played the sinner I played the part of me that no one wanted to see"
Mastodon,Metal,Post-Metal,Sultan’s Curse,[Verse 1: Troy Sanders]Tired and lost No one to trust Who is there to give the push?All I have learned Straighten the curve Like a circle to return[Chorus 1: Brent Hinds]The long embrace The smell of dirt and roses Under the sun No sign of bread or water I fall asleep under blankets of stars[Verse 2: Troy Sanders]Ice hit you cold Heat of surprise Bending mind can't realize Faith is in me End I can see Tears are strong as ten thousand tongues[Chorus 2: Brent Hinds]My sweet mirage I bathe in sacred waters I kiss the Sky Floating in Sultans' daughters Memories of loved ones are passing me by Memories of loved ones are passing me by[Pre-Bridge: Brann Dailor]Oceans of sand and rust Give way and yield my wake Oceans of sand and rust Give way and yield my wake[Bridge: Brann Dailor]They're waiting inside They're waiting to wash your eyes out Their hands are alive Alive with a fervent anger Your feet have been tied and your tongue in your hand Death of a thousand ravens You're down on your knees You're blind as the Ancient Kingdom[Guitar Solo][Outro: Troy Sanders]Relive the ages of the moon Reeling the water close to you
Mastodon,Metal,Post-Metal,Steambreather,[Verse 1: Brann Dailor]Running outside the Nazca Lines You know I see you all in white Hoping you'll grow the fruitful vines And the rain to give us life[Solo: Brent Hinds][Verse 2: Brann Dailor]Violence born within my mind I know it always takes its time Climbing inside the cosmic eye And forgive the enemy[Chorus: Brann Dailor & Troy Sanders]I wonder who I am Reflections offer nothing I wonder where I stand I'm afraid of myself[Verse 3: Brann Dailor]Watching you crumble to the ground Made me want to run away Helping you find the golden crown Made it easier to stay[Chorus: Brann Dailor & Troy Sanders]I wonder who I am Reflections offer nothing I wonder where I stand I'm afraid of myself[Bridge: Brent Hinds]At the bottom of the mountain Unaware of my surroundings Separation from my spirit Let the trees fall where they may[Chorus: Brann Dailor & Troy Sanders]I wonder who I am Reflections offer nothing I wonder where I stand I'm afraid of myself
Mastodon,Metal,Post-Metal,Show Yourself,[Verse 1: Brann Dailor]Show yourself Show yourself I want to see everything you're made of Tear it down and rip it out Shed your skin and float it down the river Lose yourself Lose yourself Wild horses ride you through the valley Come alive Come alive Sail into the void without your worries[Chorus: Troy Sanders]You're not as safe as far as I can tell And I can tell Only you can save yourself Soon this will all be a distant memory Or could this dream be real at all?[Verse 2: Brann Dailor]Stars align Stars align Stars can fall and get you into trouble Be afraid Don't be afraid Speak the ancient wisdom of the desert[Chorus: Troy Sanders]You're not as safe as far as I can tell And I can tell Only you can save yourself Soon this will all be a distant memory Or could this dream be real at all?[Guitar Solo][Verse 3: Brann Dailor]Show yourself Show yourself I wanna see everything you're made of Reveal yourself Reveal yourself The truth will send a ripple through your body See your fate You'll see your fate Death will come and steal you from the living Dead and gone Dead and gone I'll see you on the other side of fire
Mastodon,Metal,Post-Metal,Jaguar God,"[Intro: Brent Hinds]I ain't no good And I live by the wood They say I ain't bad I'm the best they have had And I know it ain't right But I'll fight my whole life Just to prove that I was right The day it went down I was out on my path Not feeling so bad I'm a suspect now I'm a vagabond tramp Living out on the lam I live by the woods They say I ain't bad I'm the best that I've had And I know it ain't right But I'll fight my whole life Just to prove that I was right[Verse 1: Brann Dailor]Terrestrial fire ascending from underground Godspeed divine So we control the mound Shape shifter, spirits whisper Guide me through this black sorcery Flashing teeth Aggressive tendencies Cloaked beneath Silver redeems Smoking mirrors Black obsidian Tell us where to find the marrow[Chorus: Troy Sanders]The prophecy Will be realized Lord of the near and the nigh Possessor of earth and sky[Verse 2: Brann Dailor]Guard your temple From destruction Make sure no one goes inside[Chorus: Troy Sanders]The prophecy Will be realized Lord of the near and the nigh Possessor of earth and sky[Refrain: Troy Sanders]It's right in front of me The throne of maladies It's right in front of me Your malignancy[Instrumental Break][Refrain: Troy Sanders]It's right in front of me The throne of maladies It's right in front of me Your malignancy[Instrumental Break][Refrain: Troy Sanders]It's right in front of me The throne of maladies It's right in front of me Your malignancy"
Mastodon,Metal,Post-Metal,Crack the Skye,"[Verse 1: Scott Kelly]Blessed visionary cut me with your sun The rivers ran in blood Spark fueled to fire[Chorus 1: Brann Dailor and Troy Sanders]Deep within this endless void Searching for a sign[Verse 2: Kelly]The vessel forged inside of me Watches over Like the death of the moon[Chorus 2: Dailor and Sanders]Strike the shepherd, sheep will scatter Mountains of despair[Hook: Troy Sanders]I can see the pain It's written all over your face[Verse 3: Kelly]The screaming arrows tear through my soul In the dawn your face is haunting White ghostly dreams of old[Chorus 3: Dailor and Sanders]Weight of world is on your shoulder Hear the voice of gold[Hook: Sanders]I can see the pain It's written all over your face[Instrumental Break][Bridge]Violent soul under my control Violent soul takes its final toll Violent soul under my control Violent soul takes its final toll[Guitar Solo][Chorus 4: Dailor and Sanders]Desperate heathens flock to sirens Guard your heartache well[Verse 4: Kelly]Momma don't let them take her Don't let them take her down At least alone[Chorus 5: Dailor and Sanders]Please tell Lucifer he can't have this one Her spirit's too strong[Outro: Sanders]I can see the pain It's written all over your face I can see the pain You can make it all go away"
Mastodon,Metal,Post-Metal,The Czar,"Part I: Usurper Don't stay, run away He has ordered assassination Don't stay, run away The henchmen are gathered and waiting Don't stay, run away Your role as usurper is found out Don't stay, run away Czarina has warned of the danger It's your own fault This is what we wanted It's your own fault This is where we lay Don't stay, run away He has ordered assassination Don't stay, run away The henchmen are gathered and waiting Don't stay, run away Your role as usurper is found out Don't stay, run away Czarina has warned of the danger It's your own fault This is what we wanted It's your own fault This is where we lay Part II: Escape By the light of the moon You must escape into the deep black of the night Fight the devil inside Enemies poison deep within my second sight Wasting valuable time Ride the tides of blood Illumination Beauties sudden hand Shattered crown Stretching arms up high We're on our way now Leave the Czar to die By the light of the moon You must escape into the deep black of the night Fight the devil inside Enemies poison deep within my second sight Wasting valuable time Ride the tides of blood Illumination Beauties sudden hand Shattered crown Stretching arms up high We're on our way now Leave the Czar to die Part III: Martyr[Instrumental]Part IV: Spiral Spiraling up through the crack in the sky Leaving material world behind I see your face in constellations The martyr is ending his life for mine Don't stay, run away He has ordered assassination Don't stay, run away The henchmen are gathered and waiting Don't stay, run away Your role as usurper is found out Don't stay, run away Czarina has warned of the danger It's your own fault This is what we wanted It's your own fault This is where we lay"
Mastodon,Metal,Post-Metal,Cold Dark Place,"I love your face and the things that you do Make me warm sometimes when I'm away I guess you'd say that at the end of the day You'll be the only person here that exists You left my heart in some cold dark place Where your love grows on a vine and I see it all the time I didn't mean a word that I said When I was lying to your face about being alone I've gone away forever I've gone away I've gone away forever I've gone away I reach out to touch you baby You're not there You reach out to hold my hand Please don't you dare'Cause I've gone away forever I've gone away I've gone away forever I've gone away I reach out to hug you baby You're not around You reach out to kiss my face Please not right now What can I say that hasn't been said before One hundred times before you took the dog And I wish I knew how to breathe again I fear I'm gonna die inside my skin This has gotta be the last time that we fight Or go at each other's throats Will you go, as I want to mend?"
The Ocean,Metal,Post-Metal,Cake By The Ocean,"[Intro]Nah, nah, nah Cake by the ocean[Verse 1]Oh, no See you walkin' 'round like it's a funeral Not so serious, girl, why those feet cold?We just gettin' started, don't you tiptoe, tiptoe, ah[Pre-Chorus]Waste time with a masterpiece, don't waste time with a masterpiece (Huh)You should be rollin' with me, you should be rollin' with me (Ah-ah-ah)You're a real-life fantasy, you're a real-life fantasy (Huh)But you're movin' so carefully, let's start livin' dangerously[Chorus]Talk to me, baby I'm goin' blind from this sweet, sweet cravin', woah-oh Let's lose our minds and go fuckin' crazy I-I-I-I-I, I keep on hopin' we'll eat cake by the ocean, uh Walk for me, baby I'll be Diddy, you'll be Naomi, woah-oh Let's lose our minds and go fucking crazy I-I-I-I-I, I keep on hopin' we'll eat cake by the ocean, uh[Verse 2]Goddamn See you lickin' frostin' from your own hands Want another taste, I'm beggin', ""Yes, ma'am""I'm tired of all this candy on the dry land, dry land, oh (Uh, ah)[Pre-Chorus]Waste time with a masterpiece, don't waste time with a masterpiece (Huh)You should be rollin' with me, you should be rollin' with me (Ah-ah-ah)You're a real-life fantasy, you're a real-life fantasy (Huh)But you're movin' so carefully, let's start livin' dangerously (Woah-oh-oh-oh)[Chorus]Talk to me, baby I'm goin' blind from this sweet, sweet cravin', woah-oh Let's lose our minds and go fuckin' crazy I-I-I-I-I, I keep on hopin' we'll eat cake by the ocean, uh Walk for me, baby (Walk for me now)I'll be Diddy, you'll be Naomi, woah-oh Let's lose our minds and go fuckin' crazy I-I-I-I-I, I keep on hopin' we'll eat cake by the ocean, uh[Bridge]Ooh, ah, ah I-I-I-I-I, I keep on hopin' we'll eat cake by the ocean, uh Ooh, ah, ah I-I-I-I-I, I keep on hopin' we'll eat cake by the ocean, uh (Oh, hey)[Refrain]You're fuckin' delicious, haha Talk to me, girl (Hey)[Chorus]Talk to me, baby (Talk to me, baby, hey)I'm goin' blind from this sweet, sweet cravin', whoa-oh (Whoa-oh)Let's lose our minds and go fuckin' crazy (Crazy)I-I-I-I-I (Ah), I keep on hopin' we'll eat cake by the ocean, uh (Hey)Walk for me, baby (Walk for me now)I'll be Diddy, you'll be Naomi, woah-oh Let's lose our minds and go (And go what?) fucking crazy (That's right)I-I-I-I-I, I keep on hopin' (Alright), we'll eat cake by the ocean, uh (Aw, yeah)[Outro]Red velvet, vanilla, chocolate in my life Funfetti, I'm ready, I need it every night Red velvet, vanilla, chocolate in my life I-I-I-I-I keep on hopin' we'll eat cake by the ocean, uh"
The Ocean,Metal,Post-Metal,Astronaut in the Ocean,"[Intro]Astronaut[Chorus]What you know about rollin' down in the deep?When your brain goes numb, you can call that mental freeze When these people talk too much, put that shit in slow motion, yeah I feel like an astronaut in the ocean, ayy What you know about rollin' down in the deep?When your brain goes numb, you can call that mental freeze When these people talk too much, put that shit in slow motion, yeah I feel like an astronaut in the ocean[Verse 1]She say that I'm cool (Damn straight)I'm like, ""Yeah, that's true"" (That's true)I believe in G-O-D (Ayy)Don't believe in T-H-O-TShe keep playing me dumb, uh (Play me)I'ma play her for fun (Uh-huh)Y'all don't really know my mental Let me give you the picture like stencil Fallin' out in a drought No flow, rain wasn't pourin' down (Pourin' down)See, that pain was all around See, my mode was kinda lounged Didn't know which, which way to turn Flow was cool, but I still felt burnt Energy up, you can feel my surge I'ma kill everything like this purge (Ayy)[Bridge]Let's just get this straight for a second, I'ma work (Yuh)Even if I don't get paid for progression, I'ma get it (Uh, get it)Everything that I do is electric (Ayy)I'ma keep it in a motion, keep it movin' like kinetic, ayy (Yeah, yeah, yeah, yeah, yeah)[Verse 2]Put this shit in a frame, better know I don't blame Everything that I say, man, I seen you deflate Let me elevate, this ain't a prank Have you walkin' on a plank, li-li-li-li-like Both hands together, God, let me pray (Now let me pray), uh I've been goin' right, right around, call that relay (Masked Wolf)Pass the baton, back and I'm on Swimmin' in the pool, Kendrick Lamar, uh (Ayy)Want a piece of this, a piece of mine, my peace a sign Can you please read between the lines?My rhyme's inclined to break your spine (Spine)They say that I'm so fine (Fine)You could never match my grind (True)Please do not, not waste my time (Wolf)[Chorus]What you know about rollin' down in the deep?When your brain goes numb, you can call that mental freeze When these people talk too much, put that shit in slow motion, yeah I feel like an astronaut in the ocean, ayy What you know about rollin' down in the deep?When your brain goes numb, you can call that mental freeze When these people talk too much, put that shit in slow motion, yeah I feel like an astronaut in the ocean"
The Ocean,Metal,Post-Metal,Middle of the Ocean,"[Intro: Drake]Yeah I'm in the Missoni room at the Byblos The boat was rockin' too much on some Aaliyah shit For real We goin' from the Vava to Cinquante-Cinq, then back to the Vava If you know, you know, baby, I don't, I don't know what to tell you Yeah Ayy[Verse: Drake]Look Long way from Sette Mezzo Meet Tommaso and Ernesto Short rigatoni with the pesto These verses are my manifesto Hallways got an echo Me and Smiggz on the loose in the city, you know how the rest go Casual sex, I'm like, ""Fuck a dress code""The first martini is an espresso Chill shot glasses with prosecco Niggas so ignorant in our hood, they bе like, ""Why the fuck you makin' techno?""I'm worldwidе and this is just another cargo jet flow, I had to let go Life insurance policies, you niggas 'bout to need the gecko I got some meaner threats, though Me, Spider-Man, and Leonardo, I'm back tomorrow I had the chopper to a wedding out in Monaco or Monte Carlo I'm losin' track of where we all go I wouldn't trade my life for none of y'alls, it's an embargo Fifty-nine bags on the 767, this is heavy cargo Yeah Fifty-nine bags on the—, ayy Swedish jail cell smellin' like some Carby Musk For your birthday, your boyfriend got a party bus Bottle signs, club lines, should've come with us We left that shit in '09 when we was comin' up I mean, these just my suggestions of course Em Rata here fresh off divorce And I'm tryna look in her eyes, maybe express my remorse If she want a rebound with me, I'm down to go get her some boards I'm here for the moral support Whippin' the Vespa off of six tequilas Big Benjamins like the Pittsburgh Steelers Drake, you got it Robert Kraft sent the jet for us, that shit was patriotic You would think we live in Baltimore, the way they ravin' 'bout the latest product Teachin' niggas how to mind they business, and my latest stuff Might be the only teacher that gets paid enough That's why I'm in Hyde Park buyin' like half of Harrods You niggas are too concerned with makin' sure y'all outfits gon' match in Paris If we don't like you, you payin' tax and tariffs Come to the 6 and I'm like the actin' sheriff, deputy First got to America, niggas wouldn't check for me No chance the kid'll make it here like vasectomy They underestimated my trajectory But now they gotta pay that shit direct to me I send the label bills, bills, bills like the other two women standing next to Bey, that shit was just—Independent women is lovin' the new appearance Matter of time before I go net a Bey like a Paris Like, ""Honey, you gotta know that I never wore Mike Amiris or never hopped in a Urus""I got my head in the clouds, I'm serious The lyrics begin to reveal themselves over time periods Promise you'll get that shit when the sky clears This shit designed for divine ears My favorite two words from you white boys is, ""Sign here""And then comes the sound of glass clinkin' from a wine cheers Swear I'm pocket checkin' y'all for five years And then we 'bout to kick this shit in high gear Eight karats like vegetarians, nigga, the earrings are droopy Contract Lord of the Rings, think it's a script for the movie Shout out TVGUCCI, my cousin is spooky I swear you don't even mean what y'all say like y'all dubbin' a movie Sidebar, Serena, your husband a groupie He claim we don't got a problem but No, boo, it is like you comin' for sushi We might pop up on 'em at will like Suzuki Kawasaki, sushi, saké, the money grow on trees like shiitake They tried to get spicy with me, so I wonder how they gon' stop me I'm really on a roll like hamachi The fuck would y'all really do without me?For your birthday, your man got a table at Hibachi Last time I ate there, Wayne was doin' numbers off the cup like Yahtzee And Paris Hilton was steady duckin' the paparazzi Quavo might've sent me a song that he called ""Versace""I really can't remember it properly All I know is that God got me, I'm sittin' on large properties Treat me like a newborn, Lucian not droppin' me I'm goin' Pink Floyd, you niggas cannot rock with me She could be givin' me head and somehow you not toppin' me Niggas see the 6ix God pass, they high-fivin' me Need to be high-sixin' me Swear niggas highkey sick of me They wifey on my head 'cause I vibe differently Feel like an AMBER Alert the way that I can take her to the mall and she find Tiffany I'm like a cup holder the way that these dimes stick to me They should've been in the fountain based on what y'all wishin' me[Outro: Birdman]Know what I'm sayin'?Yeah Million-dollar spot (Brr, brr)That's how motherfuckers in CMB play it Middle of the ocean (Blatt)Just like that (Shine, shine)All dark fresh green water Land that thing With 'bout a hundred hoes We up and we livin' like that, boy Fresh fly fish like, you understand me, like, real G shit You hear me? A neighborhood superstar It's bigger than anything You know, we start from the bottom, then we come to the top Get to the top and we stay up there You hear me? (Ball, ball, ball, ball, ball)We look down and we'll be down, but we stayin' up And we rise up, we stay on 'em, you heard me? (Ball, ball, ball, ball, ball)Big Florida water, big water ocean On that type of time You understand me?Rich nigga, rich life, you understand me?Come from the bottom, but we come from the bottom (Rich life)But we understand the bottom 'cause we come from it And we live with it (You understand?)Go to our grave 'bout this here, boy (Yeah, yeah, yeah)"
The Ocean,Metal,Post-Metal,The Ocean,"[Verse 1: Shy Martin]You can be my guiding light Keep me company in the night That's all I need, all I want Is for you to stay a little longer now With arms around me, like a border Like the air I breathe, I let you in Keep me warm underneath my skin Cause I'm[Chorus: Shy Martin]Giving in to your touch I can never get enough Diving deep into the ocean[Drop: Shy Martin]Ocean Ocean Ocean[Verse 2: Shy Martin]You can be my safety zone Somewhere I can go when I feel alone That's all I need, all I want Is to stay a little longer now Arms around me like a border Like an endless stream You take me in To a place that I've never been Now I'm[Chorus: Shy Martin]Giving in to your touch I will never get enough Diving deep into the ocean[Drop: Shy Martin]Ocean Ocean Ocean"
The Ocean,Metal,Post-Metal,A Drop In The Ocean,"[Chorus]A drop in the ocean A change in the weather I was praying that you and me might end up together It's like wishing for rain as I stand in the desert But I'm holding you closer than most cause you are my heaven[Verse 1]I don't wanna waste the weekend If you don't love me pretend A few more hours then it's time to go As my train rolls down the east coast I wonder how you keep warm It's too late to cry Too broken to move on[Pre-Chorus]And still I can't let you be Most nights I hardly sleep Don't take what you don't need from me[Chorus]A drop in the ocean A change in the weather I was praying that you and me might end up together It's like wishing for rain as I stand in the desert But I'm holding you closer than most cause you are my heaven[Verse 2]Misplaced trust and old friends Never counting regrets By the grace of God I do not rest at all New England as the leaves change The last excuse that I'll claim I was a boy who loved a woman like a little girl[Pre-Chorus]And still I can't let you be Most nights I hardly sleep Don't take what you don't need from me[Chorus]A drop in the ocean A change in the weather I was praying that you and me might end up together It's like wishing for rain as I stand in the desert But I'm holding you closer than most cause you are my[Bridge]Heaven doesn't seem far away anymore No, no Heaven doesn't seem far away Heaven doesn't seem far away anymore No, no Heaven doesn't seem far away Oh, oh[Chorus]A drop in the ocean A change in the weather I was praying that you and me might end up together It's like wishing for rain as I stand in the desert But I'm holding you closer than most cause you are my heaven"
The Ocean,Metal,Post-Metal,I Sat by the Ocean,"[Verse 1]I sat by the ocean And drank a potion, baby, to erase you Face down in the boulevard, yet I couldn't face you There ain't no use in cryin'It doesn't change anything, so, baby, what good does it do?Your friends, they all sympathize, maybe I don't need them to[Chorus]Imagined I'd be your one and only Instead, I'm the lonely one You, me, and a lie Silence is closer, we're passing ships in the night[Verse 2]There's nowhere to run away Said, ""Boy, if you want love, you'll have to go and find it with someone new Do you know who you really are, are you sure it's really you?""Lies are a funny thing They slip through your fingertips because they never happened to you Time wounds all the heals as we fade out of view[Chorus]Imagined I'd be your one and only Instead I'm the lonely one You, me, and a lie Silence is closer, we're passing ships in the night You, me, and a lie Silence is closer, we're passing ships in the night Into the light, left with nowhere to hide[Outro]Closer and closer, we're crashing ships in the night"
The Ocean,Metal,Post-Metal,A Death in the Ocean Would Be So Beautiful,"[Intro: Steve Ritchie]Finish him![Verse 1: TONY WITH THE TOMMY]Percocets and the codeine, got me floating Opiates, I’m a junkie Fuck the money3rd Ward in the dope house, keep a closed mouth In the ghetto, bitch, I got clout Never seen droughts Hit the route where the felons lurk Tony's in the dirt, findin' work Got my twenty shirts, tell the homie, ""Fuck your turf""Triple six, don’t make me manifest Bulletproof, the vest Lucifer done made me promises, and that’s an honest threat[Verse 2: LORD OF LONELINESS]Oozing feeling Gucci when them pills slide down my throat Loosely take a couple, feelin' woozy how I cope Burning wax, but ain't no candles I can't handle what I know What I don't know, I will try and probably use until I croak I done fucked all of these bitches I don't trust them, so I don't fuck a ho Pussy's just another hole that I crawl in and out of Slit my throat, I'll die inside of a bitch I be that downward spiral-looking motherfucker tryna aim a rifle911, don't fucking dial"
